game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
15,Tuesday Apr 20,WSN,W,3,2,,9-Jun,3,3,Hudson,Gallegos,Hand,2:51,N,8418,0.77,+, STL,Patrick Corbin (L),Adam Wainwright (R),W -111,U 9
14,Monday Apr 19,WSN,L,5,12,,9-May,5,4,Flaherty,Ross,,3:11,N,7542,0.81,--, STL,Joe Ross (R),Jack Flaherty (R),L 102,O 8
13,Sunday Apr 18,WSN,L,2,5,,8-May,5,3.5,Bumgarner,Espino,Crichton,3:20,D,8478,0.9,-, ARI,Paolo Espino (R),Madison Bumgarner (L),L -141,U 9
12,Saturday Apr 17,WSN,W,6,2,,7-May,4,2.5,Fedde,Weaver,,3:23,D,8305,0.82,++, ARI,Erick Fedde (R),Luke Weaver (R),W -113,U 8.5
11,Friday Apr 16,WSN,W-wo,1,0,,7-Apr,5,3,Hand,Young,,2:54,N,8056,0.79,+, ARI,Max Scherzer (R),Taylor Widener (R),W -187,U 8
10,Thursday Apr 15,WSN,L,6,11,,7-Mar,5,3.5,Kelly,Corbin,,3:26,N,6666,0.84,-, ARI,Patrick Corbin (L),Merrill Kelly (R),L -178,O 8.5
9,Wednesday Apr 14,WSN,W,6,0,,6-Mar,4,3,Ross,Wainwright,,3:11,D,13206,0.79,+, @ STL,Joe Ross (R),Adam Wainwright (R),W 107,U 8.5
8,Tuesday Apr 13,WSN,L,3,14,,6-Feb,5,3,Flaherty,Strasburg,,3:24,N,12714,0.78,-, @ STL,Stephen Strasburg (R),Jack Flaherty (R),L -103,O 7
7,Monday Apr 12,WSN,W,5,2,,5-Feb,4,3,Finnegan,Gant,Hand,3:20,N,12894,0.78,+, @ STL,Erick Fedde (R),John Gant (R),W 131,U 9
6,Sunday Apr 11,WSN,L,0,3,,5-Jan,4,3.5,Kershaw,Scherzer,Jansen,2:29,D,15049,0.88,-----, @ LAD,Max Scherzer (R),Clayton Kershaw (L),L 139,U 7.5
5,Saturday Apr 10,WSN,L,5,9,,4-Jan,4,2.5,Urias,Corbin,,3:11,N,15021,0.9,----, @ LAD,Patrick Corbin (L),Julio Urias (L),L 148,O 7.5
4,Friday Apr 9,WSN,L,0,1,,3-Jan,4,2.5,Buehler,Avilan,Knebel,2:31,D,15036,0.96,---, @ LAD,Joe Ross (R),Walker Buehler (R),L 243,U 8.5
3,Wednesday Apr 7 (2),WSN,L,0,2,7,2-Jan,2,2.5,Jackson,Rainey,Newcomb,2:08,N,4927,1.1,--, ATL,Stephen Strasburg (R),Huascar Ynoa (R),L -126,U 6.5
2,Wednesday Apr 7 (1),WSN,L,6,7,7,1-Jan,2,2.5,Tomlin,Fedde,Smith,2:49,D,,1.12,-, ATL,Erick Fedde (R),Max Fried (L),L 161,O 6.5
1,Tuesday Apr 6,WSN,W-wo,6,5,,Jan-00,2,1,Hudson,Smith,,3:10,D,4801,1.02,+, ATL,Max Scherzer (R),Drew Smyly (L),W -106,O 8
