game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
50,Thursday May 23,WSN,L,4,6,,19-31,4,10,Gsellman,Suero,Diaz,2:53,D,29962,0.42,-----, @ NYM,Stephen Strasburg (R),Steven Matz (L),L -182,O 7.5
49,Wednesday May 22,WSN,L,1,6,,19-30,4,9,Gagnon,Barraclough,,2:59,N,27188,0.47,----, @ NYM,Max Scherzer (R),Jacob deGrom (R),L -120,O 6.5
48,Tuesday May 21,WSN,L-wo,5,6,,19-29,4,9,Diaz,Rainey,,3:05,N,24631,0.51,---, @ NYM,Erick Fedde (R),Zack Wheeler (R),L 125,O 7.5
47,Monday May 20,WSN,L,3,5,,19-28,4,9,Gagnon,Corbin,Diaz,3:12,N,22335,0.59,--, @ NYM,Patrick Corbin (L),Wilmer Font (R),L -154,U 8.5
46,Sunday May 19,WSN,L,5,6,,19-27,4,8,Hendricks,Hellickson,Cishek,3:15,N,23244,0.59,-, CHC,Jeremy Hellickson (R),Kyle Hendricks (R),L 134,O 10
45,Saturday May 18,WSN,W,5,2,,19-26,4,7,Strasburg,Lester,Doolittle,2:56,N,37582,0.57,+, CHC,Stephen Strasburg (R),Jon Lester (L),W -135,U 8.5
44,Friday May 17,WSN,L,6,14,,18-26,4,7,Hamels,Scherzer,,4:09,N,33296,0.61,-, CHC,Max Scherzer (R),Cole Hamels (L),L -157,O 8.5
43,Thursday May 16,WSN,W,7,6,,18-25,4,6,Jennings,Wheeler,Doolittle,3:16,D,28807,0.63,++, NYM,Anibal Sanchez (R),Zack Wheeler (R),W 117,O 8.5
42,Wednesday May 15,WSN,W,5,1,,17-25,4,7,Corbin,Font,,2:28,N,29673,0.58,+, NYM,Patrick Corbin (L),Wilmer Font (R),W -154,U 8.5
41,Tuesday May 14,WSN,L,2,6,,16-25,4,8,Syndergaard,Hellickson,,2:38,N,23315,0.62,--, NYM,Jeremy Hellickson (R),Noah Syndergaard (R),L 131,P 8
40,Sunday May 12,WSN,L,0,6,,16-24,4,7.5,Ryu,Strasburg,,2:46,D,45667,0.61,-, @ LAD,Stephen Strasburg (R),Hyun Jin Ryu (L),L 125,U 7.5
39,Saturday May 11,WSN,W,5,2,,16-23,4,6.5,Scherzer,Baez,Doolittle,2:58,N,53647,0.6,+, @ LAD,Max Scherzer (R),Walker Buehler (R),W 122,P 7
38,Friday May 10,WSN,L,0,5,,15-23,4,6.5,Maeda,Sanchez,Urias,2:58,N,43533,0.66,-, @ LAD,Anibal Sanchez (R),Kenta Maeda (R),L 185,U 8.5
