game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
29,Tuesday Apr 30,NYM,W-wo,4,3,10,15-14,2,1,Gagnon,Iglesias,,3:24,N,20836,1.06,+, CIN,Jason Vargas (L),Luis Castillo (R),W -104,U 7.5
28,Monday Apr 29,NYM,L,4,5,,14-14,2,2,Iglesias,Diaz,,3:15,N,20766,1.1,-, CIN,Zack Wheeler (R),Tanner Roark (R),L -156,O 7.5
27,Sunday Apr 28,NYM,W,5,2,,14-13,2,1.5,Matz,Barnes,Diaz,2:52,D,25756,1.08,+, MIL,Steven Matz (L),Gio Gonzalez (L),W -124,U 8
26,Saturday Apr 27,NYM,L,6,8,,13-13,2,1.5,Woodruff,Syndergaard,Hader,3:57,N,40610,1.12,---, MIL,Noah Syndergaard (R),Brandon Woodruff (R),L -131,O 7.5
25,Friday Apr 26,NYM,L,2,10,,13-12,2,0.5,Albers,deGrom,,3:20,N,28131,1.13,--, MIL,Jacob deGrom (R),Chase Anderson (R),L -169,O 7
24,Wednesday Apr 24,NYM,L,0,6,,13-11,1,Tied,Velasquez,Vargas,,3:21,N,27685,1.39,-, PHI,Jason Vargas (L),Vince Velasquez (R),L 123,U 9
23,Tuesday Apr 23,NYM,W,9,0,,13-10,1,up 1.0,Wheeler,Eflin,,2:43,N,26049,1.4,++, PHI,Zack Wheeler (R),Zach Eflin (R),W -127,P 9
22,Monday Apr 22,NYM,W,5,1,,10-Dec,1,Tied,Matz,Arrieta,,2:46,N,25293,1.28,+, PHI,Steven Matz (L),Jake Arrieta (R),W -106,U 9
21,Sunday Apr 21,NYM,L,4,6,,10-Nov,2,1,Hudson,Syndergaard,Hicks,3:07,D,42765,1.13,--, @ STL,Noah Syndergaard (R),Dakota Hudson (R),L -132,O 9
20,Saturday Apr 20,NYM,L,2,10,,9-Nov,2,1,Mikolas,Flexen,,2:45,D,47059,1.16,-, @ STL,Chris Flexen (R),Miles Mikolas (R),L 128,O 9
19,Friday Apr 19,NYM,W,5,4,,8-Nov,1,Tied,Lugo,Wainwright,Diaz,3:31,N,40413,1.1,+, @ STL,Jason Vargas (L),Adam Wainwright (R),W 137,P 9
18,Wednesday Apr 17,NYM,L,2,3,,8-Oct,2,1.5,Arrieta,Wheeler,Neris,2:52,D,39861,1.33,--, @ PHI,Zack Wheeler (R),Jake Arrieta (R),L 102,U 8.5
17,Tuesday Apr 16,NYM,L,3,14,,7-Oct,2,0.5,Pivetta,Matz,Eickhoff,3:07,N,43933,1.35,-, @ PHI,Steven Matz (L),Nick Pivetta (R),L 104,O 9
16,Monday Apr 15,NYM,W,7,6,11,6-Oct,1,up 0.5,Avilan,Neshek,Diaz,4:29,N,32423,1.31,+, @ PHI,Noah Syndergaard (R),Aaron Nola (R),W 106,O 7.5
15,Sunday Apr 14,NYM,L,3,7,,6-Sep,2,0.5,Teheran,deGrom,,3:36,N,23385,1.29,--, @ ATL,Jacob deGrom (R),Julio Teheran (R),L -157,O 8.5
14,Saturday Apr 13,NYM,L,7,11,,5-Sep,1,up 0.5,Toussaint,Oswalt,,3:34,N,40117,1.35,-, @ ATL,Jason Vargas (L),Sean Newcomb (L),L 134,O 10
13,Friday Apr 12,NYM,W,6,2,,4-Sep,1,up 0.5,Wheeler,Wright,,3:07,N,33334,1.3,+++, @ ATL,Zack Wheeler (R),Kyle Wright (R),W -102,U 10
12,Thursday Apr 11,NYM,W,6,3,,4-Aug,1,up 0.5,Matz,Gausman,Diaz,3:14,N,24015,1.25,++, @ ATL,Steven Matz (L),Kevin Gausman (R),W 118,P 9
11,Wednesday Apr 10,NYM,W,9,6,,4-Jul,1,Tied,Syndergaard,Odorizzi,,3:15,N,20946,1,+, MIN,Noah Syndergaard (R),Jake Odorizzi (R),W -184,O 7
10,Tuesday Apr 9,NYM,L,8,14,,4-Jun,3,1,Hildenberger,deGrom,,4:08,N,22126,1.05,--, MIN,Jacob deGrom (R),Kyle Gibson (R),L -250,O 6.5
9,Sunday Apr 7,NYM,L,9,12,,3-Jun,2,0.5,Scherzer,Wheeler,,3:42,D,40681,1.25,-, WAS,Zack Wheeler (R),Max Scherzer (R),L 117,O 6
8,Saturday Apr 6,NYM,W,6,5,,2-Jun,1,up 0.5,Familia,Sipp,Diaz,3:13,D,35156,1.23,+, WAS,Steven Matz (L),Patrick Corbin (L),W 115,O 7
7,Thursday Apr 4,NYM,L,0,4,,2-May,1,Tied,Strasburg,Syndergaard,,3:19,D,44424,1.28,-, WAS,Noah Syndergaard (R),Stephen Strasburg (R),L -126,U 6.5
6,Wednesday Apr 3,NYM,W,6,4,,1-May,1,up 0.5,deGrom,Richards,Diaz,3:07,N,7486,1.22,+++, @ MIA,Jacob deGrom (R),Trevor Richards (R),W -198,O 6.5
5,Tuesday Apr 2,NYM,W,6,5,,1-Apr,2,0.5,Vargas,Urena,Wilson,3:23,N,5934,1.2,++, @ MIA,Jason Vargas (L),Jose Urena (R),W -139,O 8
4,Monday Apr 1,NYM,W,7,3,,1-Mar,2,0.5,Familia,Steckenrider,,3:10,N,6489,1.13,+, @ MIA,Steven Matz (L),Caleb Smith (L),W -129,O 7.5
3,Sunday Mar 31,NYM,L-wo,5,6,,1-Feb,2,1,Doolittle,Wilson,,3:15,D,23430,1.16,-, @ WAS,Zack Wheeler (R),Patrick Corbin (L),L 158,O 7
2,Saturday Mar 30,NYM,W,11,8,,Feb-00,1,Tied,Wilson,Rosenthal,Diaz,3:50,D,33765,1.14,++, @ WAS,Noah Syndergaard (R),Stephen Strasburg (R),W 108,O 7.5
1,Thursday Mar 28,NYM,W,2,0,,Jan-00,1,Tied,deGrom,Scherzer,Diaz,2:44,D,42263,1.06,+, @ WAS,Jacob deGrom (R),Max Scherzer (R),W 113,U 6.5
