game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
16,Sunday Apr 18,LAD,L,2,5,,13-3,1,up 3.5,Kela,Alexander,Melancon,3:12,D,15250,1.47,-, @ SD,Trevor Bauer (R),Blake Snell (L),L -127,U 7.5
15,Saturday Apr 17,LAD,W,2,0,,13-2,1,up 4.5,Kershaw,Darvish,Gonzalez,3:12,N,15250,1.42,++++++++, @ SD,Clayton Kershaw (L),Yu Darvish (R),W -114,U 7
14,Friday Apr 16,LAD,W,11,6,12,2-Dec,1,up 3.5,Price,Hill,,4:57,N,15250,1.4,+++++++, @ SD,Walker Buehler (R),Ryan Weathers (L),W -141,O 7.5
13,Thursday Apr 15,LAD,W,7,5,,2-Nov,1,up 2.5,Nelson,Almonte,Price,3:01,N,15129,1.27,++++++, COL,Julio Urias (L),Austin Gomber (L),W -259,O 7.5
12,Wednesday Apr 14,LAD,W,4,2,,2-Oct,1,up 2.0,Knebel,Gray,Jansen,3:36,N,15093,1.27,+++++, COL,Dustin May (R),Jon Gray (R),W -239,U 7.5
11,Tuesday Apr 13,LAD,W,7,0,,2-Sep,1,up 1.5,Bauer,Senzatela,,3:08,N,15021,1.25,++++, COL,Trevor Bauer (R),Antonio Senzatela (R),W -323,U 8
10,Sunday Apr 11,LAD,W,3,0,,2-Aug,1,up 1.0,Kershaw,Scherzer,Jansen,2:29,D,15049,1.17,+++, WAS,Clayton Kershaw (L),Max Scherzer (R),W -151,U 7.5
9,Saturday Apr 10,LAD,W,9,5,,2-Jul,1,up 1.0,Urias,Corbin,,3:11,N,15021,1.13,++, WAS,Julio Urias (L),Patrick Corbin (L),W -162,O 7.5
8,Friday Apr 9,LAD,W,1,0,,2-Jun,1,up 1.0,Buehler,Avilan,Knebel,2:31,D,15036,1.13,+, WAS,Walker Buehler (R),Joe Ross (R),W -272,U 8.5
7,Wednesday Apr 7,LAD,L-wo,3,4,10,2-May,1,up 1.0,Petit,Nelson,,3:46,D,8131,1.1,-, @ OAK,Trevor Bauer (R),Jesus Luzardo (L),L -164,U 7.5
6,Tuesday Apr 6,LAD,W,5,1,,1-May,1,up 1.0,Kershaw,Bassitt,,2:45,N,7672,1.09,+++++, @ OAK,Clayton Kershaw (L),Chris Bassitt (R),W -170,U 8.5
5,Monday Apr 5,LAD,W,10,3,,1-Apr,1,up 1.0,May,Montas,,3:35,N,6653,1.03,++++, @ OAK,Dustin May (R),Frankie Montas (R),W -156,O 8.5
4,Sunday Apr 4,LAD,W,4,2,,1-Mar,1,Tied,Urias,Gomber,Knebel,2:51,D,20368,1.16,+++, @ COL,Julio Urias (L),Austin Gomber (L),W -211,U 12
3,Saturday Apr 3,LAD,W,6,5,,1-Feb,2,1,Treinen,Givens,Jansen,3:35,N,20688,1.05,++, @ COL,Walker Buehler (R),Jon Gray (R),W -207,U 11.5
2,Friday Apr 2,LAD,W,11,6,,1-Jan,2,1,Bauer,Senzatela,,3:19,N,20363,1.05,+, @ COL,Trevor Bauer (R),Antonio Senzatela (R),W -245,O 12
1,Thursday Apr 1,LAD,L,5,8,,0-1,3,1,Gonzalez,Kershaw,Bard,3:46,D,20570,1.05,-, @ COL,Clayton Kershaw (L),German Marquez (R),L -216,O 10.5
