game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
16,Monday Apr 19,PHI,L,0,2,,8-Aug,2,2,Gausman,Anderson,Peralta,3:10,N,9510,0.98,-, SF,Chase Anderson (R),Kevin Gausman (R),L -106,U 8
15,Sunday Apr 18,PHI,W,2,0,,7-Aug,2,1.5,Nola,Gant,,2:34,D,10876,0.98,+, STL,Aaron Nola (R),John Gant (R),W -176,U 8
14,Saturday Apr 17,PHI,L,4,9,,7-Jul,2,1.5,Helsley,Moore,,3:54,D,10890,1.01,-, STL,Matt Moore (L),Kwang-hyun Kim (L),L -101,O 8.5
13,Friday Apr 16,PHI,W,9,2,,6-Jul,2,1,Eflin,Martinez,,2:34,N,10842,1.03,+, STL,Zach Eflin (R),Carlos Martinez (R),W -141,O 8
12,Wednesday Apr 14,PHI,L,1,5,,6-Jun,2,1.5,Peterson,Wheeler,,2:50,N,7520,1.28,---, @ NYM,Zack Wheeler (R),David Peterson (L),L -111,U 8.5
11,Tuesday Apr 13 (2),PHI,L,0,4,7,5-Jun,2,0.5,Stroman,Nola,,2:30,N,7611,1.33,--, @ NYM,Aaron Nola (R),Marcus Stroman (R),L -113,U 5.5
10,Tuesday Apr 13 (1),PHI,L-wo,3,4,8,4-Jun,2,0.5,May,Neris,,3:11,D,,1.36,-, @ NYM,Chase Anderson (R),Taijuan Walker (R),L 138,O 6.5
9,Sunday Apr 11,PHI,W,7,6,,3-Jun,1,up 1.5,Alvarado,Smith,Neris,3:03,N,14221,1.25,+, @ ATL,Matt Moore (L),Drew Smyly (L),W 148,O 9
8,Saturday Apr 10,PHI,L,4,5,,3-May,1,up 1.0,Newcomb,Bradley,Smith,2:50,N,14394,1.27,--, @ ATL,Zach Eflin (R),Ian Anderson (R),L 125,O 8
7,Friday Apr 9,PHI,L,1,8,,2-May,1,up 1.5,Morton,Wheeler,,3:03,N,14342,1.31,-, @ ATL,Zack Wheeler (R),Charlie Morton (R),L 113,O 7.5
6,Wednesday Apr 7,PHI,W,8,2,,1-May,1,up 2.5,Brogdon,Peterson,,3:35,D,10807,1.29,+, NYM,Aaron Nola (R),David Peterson (L),W -167,O 8
5,Tuesday Apr 6,PHI,L,4,8,,1-Apr,1,up 1.0,Stroman,Anderson,,3:40,N,10752,1.25,-, NYM,Chase Anderson (R),Marcus Stroman (R),L 116,O 9
4,Monday Apr 5,PHI,W,5,3,,Apr-00,1,up 2.0,Brogdon,May,Alvarado,3:15,N,10782,1.24,++++, NYM,Matt Moore (L),Jacob deGrom (R),W 174,O 7.5
3,Sunday Apr 4,PHI,W,2,1,,Mar-00,1,up 1.5,Alvarado,Martin,Neris,2:40,D,10773,1.1,+++, ATL,Zach Eflin (R),Ian Anderson (R),W 102,U 8.5
2,Saturday Apr 3,PHI,W,4,0,,Feb-00,1,up 1.0,Wheeler,Morton,,2:30,D,8582,1.13,++, ATL,Zack Wheeler (R),Charlie Morton (R),W 101,U 7.5
1,Thursday Apr 1,PHI,W-wo,3,2,10,Jan-00,1,up 0.5,Brogdon,Jones,,3:33,D,8529,1.04,+, ATL,Aaron Nola (R),Max Fried (L),W -124,U 7.5
