game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
22,Monday Apr 26,ATL,W,8,7,,12-Oct,3,2,Morton,Workman,Smith,3:29,N,17956,0.91,+,†CHC,Charlie Morton†(R),Zach Davies†(R),W†-194,O†8.5
21,Sunday Apr 25 (2),ATL,L,0,7,7,12-Sep,3,2.5,Bumgarner,Smyly,,2:11,N,20693,0.95,--,†ARI,Drew Smyly†(L),Madison Bumgarner†(L),L†-181,O†6.5
20,Sunday Apr 25 (1),ATL,L,0,5,7,11-Sep,3,2.5,Gallen,Wilson,,2:10,D,,1.02,-,†ARI,Bryse Wilson†(R),Zac Gallen†(R),L†-127,U†6.5
19,Friday Apr 23,ATL,W,5,4,,10-Sep,2,1.5,Ynoa,Weaver,Smith,2:47,N,19258,0.94,++,†ARI,Huascar Ynoa†(R),Luke Weaver†(R),W†-152,O†8.5
18,Wednesday Apr 21,ATL,W,4,1,,10-Aug,3,2,Anderson,Kluber,,3:16,N,9634,0.88,+,†@ NYY,Ian Anderson†(R),Corey Kluber†(R),W†135,U†8.5
17,Tuesday Apr 20,ATL,L,1,3,,10-Jul,3,3,Loaisiga,Matzek,Chapman,3:06,N,10017,0.9,-,†@ NYY,Charlie Morton†(R),Jameson Taillon†(R),L†109,U†8.5
16,Sunday Apr 18,ATL,W,13,4,,9-Jul,3,3,Wilson,Hendricks,,3:26,N,10343,0.84,+,†@ CHC,Bryse Wilson†(R),Kyle Hendricks†(R),W†130,O†9
15,Saturday Apr 17,ATL,L,4,13,,9-Jun,5,3,Williams,Ynoa,,3:23,D,10343,0.9,-,†@ CHC,Huascar Ynoa†(R),Trevor Williams†(R),L†-109,O†7.5
14,Friday Apr 16,ATL,W,5,2,,8-Jun,3,2.5,Tomlin,Davies,Smith,4:02,D,10343,0.79,++,†@ CHC,Kyle Wright†(R),Zach Davies†(R),W†104,U†8
13,Thursday Apr 15,ATL,W-wo,7,6,,8-May,3,3,Minter,Floro,,3:24,D,11739,0.89,+,†MIA,Ian Anderson†(R),Trevor Rogers†(L),W†-163,O†8
12,Wednesday Apr 14,ATL,L,5,6,10,8-Apr,5,3.5,Curtiss,Matzek,Garcia,3:26,N,12480,0.95,----,†MIA,Charlie Morton†(R),Nick Neidert†(R),L†-243,O†8.5
11,Tuesday Apr 13,ATL,L,8,14,,7-Apr,3,2.5,Curtiss,Fried,,3:51,N,12036,0.92,---,†MIA,Max Fried†(L),Pablo Lopez†(R),L†-162,O†8
10,Monday Apr 12,ATL,L,3,5,10,6-Apr,3,2.5,Garcia,Webb,,3:45,N,11830,1.06,--,†MIA,Huascar Ynoa†(R),Sandy Alcantara†(R),L†-137,P†8
9,Sunday Apr 11,ATL,L,6,7,,5-Apr,3,2,Alvarado,Smith,Neris,3:03,N,14221,1.22,-,†PHI,Drew Smyly†(L),Matt Moore†(L),L†-162,O†9
8,Saturday Apr 10,ATL,W,5,4,,4-Apr,2,1,Newcomb,Bradley,Smith,2:50,N,14394,1.15,++++,†PHI,Ian Anderson†(R),Zach Eflin†(R),W†-136,O†8
7,Friday Apr 9,ATL,W,8,1,,4-Mar,3,2,Morton,Wheeler,,3:03,N,14342,1.07,+++,†PHI,Charlie Morton†(R),Zack Wheeler†(R),W†-123,O†7.5
6,Wednesday Apr 7 (2),ATL,W,2,0,7,4-Feb,4,3,Jackson,Rainey,Newcomb,2:08,N,4927,0.92,++,†@ WAS,Huascar Ynoa†(R),Stephen Strasburg†(R),W†116,U†6.5
5,Wednesday Apr 7 (1),ATL,W,7,6,7,4-Jan,4,3,Tomlin,Fedde,Smith,2:49,D,,0.91,+,†@ WAS,Max Fried†(L),Erick Fedde†(R),W†-176,O†6.5
4,Tuesday Apr 6,ATL,L-wo,5,6,,0-4,5,3.5,Hudson,Smith,,3:10,D,4801,0.95,----,†@ WAS,Drew Smyly†(L),Max Scherzer†(R),L†-102,O†8
3,Sunday Apr 4,ATL,L,1,2,,0-3,5,3,Alvarado,Martin,Neris,2:40,D,10773,0.99,---,†@ PHI,Ian Anderson†(R),Zach Eflin†(R),L†-110,U†8.5
2,Saturday Apr 3,ATL,L,0,4,,0-2,5,2,Wheeler,Morton,,2:30,D,8582,1.07,--,†@ PHI,Charlie Morton†(R),Zack Wheeler†(R),L†-110,U†7.5
1,Thursday Apr 1,ATL,L-wo,2,3,10,0-1,4,1,Brogdon,Jones,,3:33,D,8529,1.05,-,†@ PHI,Max Fried†(L),Aaron Nola†(R),L†115,U†7.5
