game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
113,Monday Aug 5,SFG,L,0,4,,56-57,2,18,Fedde,Samardzija,,3:12,N,32366,0.81,--, WAS,Jeff Samardzija (R),Erick Fedde (R),L -131,U 8.5
112,Sunday Aug 4,SFG,L,2,6,,56-56,2,17,Freeland,Beede,,2:52,D,40084,0.78,-, @ COL,Tyler Beede (R),Kyle Freeland (L),L 123,U 13
111,Saturday Aug 3,SFG,W,6,5,,56-55,2,16,Coonrod,Estevez,Smith,3:42,N,47540,0.7,+, @ COL,Madison Bumgarner (L),Jon Gray (R),W 110,P 11
110,Friday Aug 2,SFG,L,4,5,,55-55,2,16,Diaz,Moronta,Oberg,2:50,N,40672,0.76,--, @ COL,Shaun Anderson (R),Peter Lambert (R),L 127,U 13.5
109,Thursday Aug 1,SFG,L,2,10,,55-54,2,16,Alvarez,Rodriguez,,3:04,D,28524,0.96,-, @ PHI,Dereck Rodriguez (R),Jake Arrieta (R),L 145,O 10.5
108,Wednesday Jul 31,SFG,W,5,1,,55-53,2,15,Samardzija,Velasquez,,3:02,N,31313,0.83,+, @ PHI,Jeff Samardzija (R),Vince Velasquez (R),W 121,U 9.5
107,Tuesday Jul 30,SFG,L,2,4,,54-53,2,15,Smyly,Beede,Neris,2:47,N,32217,0.93,-, @ PHI,Tyler Beede (R),Drew Smyly (L),L 118,U 10.5
106,Sunday Jul 28,SFG,W,7,6,,54-52,2,14.5,Bumgarner,Perdomo,Smith,3:00,D,35087,0.76,+, @ SD,Madison Bumgarner (L),Adrian Morejon (L),W 100,O 8
105,Saturday Jul 27,SFG,L,1,5,,53-52,2,15.5,Quantrill,Anderson,,3:11,N,41371,0.8,-, @ SD,Shaun Anderson (R),Cal Quantrill (R),L 120,U 8.5
104,Friday Jul 26,SFG,W,2,1,11,53-51,2,14.5,Melancon,Allen,Smith,3:32,N,41951,0.7,+, @ SD,Jeff Samardzija (R),Joey Lucchesi (L),W 121,U 8
103,Wednesday Jul 24,SFG,L,1,4,,52-51,2,14.5,Ryan,Beede,Kimbrel,2:58,D,37746,0.87,-, CHC,Tyler Beede (R),Tyler Chatwood (R),L 107,U 9
102,Tuesday Jul 23,SFG,W-wo,5,4,13,52-50,2,14.5,Coonrod,Brach,,3:45,N,39747,0.78,+++, CHC,Madison Bumgarner (L),Yu Darvish (R),W -108,O 7
101,Monday Jul 22,SFG,W,5,4,,51-50,2,15.5,Gott,Strop,Dyson,2:50,N,37119,0.72,++, CHC,Shaun Anderson (R),Alec Mills (R),W -101,P 9
100,Sunday Jul 21,SFG,W-wo,3,2,12,50-50,2,16,Gott,Gsellman,,3:28,D,35406,0.62,+, NYM,Conner Menez (L),Steven Matz (L),W -108,U 8.5
99,Saturday Jul 20,SFG,L,4,11,,49-50,3,16,Lockett,Samardzija,,2:50,D,33860,0.66,-, NYM,Jeff Samardzija (R),Walker Lockett (R),L -151,O 9
98,Friday Jul 19,SFG,W-wo,1,0,10,49-49,3,15,Dyson,Rhame,,2:51,N,32861,0.63,+++++++, NYM,Tyler Beede (R),Jacob deGrom (R),W 157,U 7.5
97,Thursday Jul 18,SFG,W-wo,3,2,16,48-49,3,15,Jerez,Mazza,,4:47,N,36862,0.57,++++++, NYM,Madison Bumgarner (L),Noah Syndergaard (R),W -121,U 7
96,Wednesday Jul 17,SFG,W,11,8,,47-49,3,16,Holland,Gray,Melancon,3:28,D,40157,0.53,+++++, @ COL,Shaun Anderson (R),Jon Gray (R),W 190,O 13
95,Tuesday Jul 16,SFG,W,8,4,10,46-49,3,16,Smith,Davis,,3:33,N,47413,0.49,++++, @ COL,Drew Pomeranz (L),Peter Lambert (R),W 119,U 14
94,Monday Jul 15 (2),SFG,W,2,1,,45-49,5,17,Rodriguez,Gonzalez,Smith,2:42,N,34424,0.42,+++, @ COL,Dereck Rodriguez (R),Chi Chi Gonzalez (R),W 125,U 14
93,Monday Jul 15 (1),SFG,W,19,2,,44-49,5,17,Samardzija,Marquez,,3:15,D,26434,0.36,++, @ COL,Jeff Samardzija (R),German Marquez (R),W 179,O 13
92,Sunday Jul 14,SFG,W,8,3,,43-49,5,17.5,Beede,Burnes,,3:26,D,43259,0.28,+, @ MIL,Tyler Beede (R),Jhoulys Chacin (R),W 172,O 10
91,Saturday Jul 13,SFG,L-wo,4,5,,42-49,5,17.5,Jeffress,Moronta,,3:54,N,42324,0.35,-, @ MIL,Madison Bumgarner (L),Zach Davies (R),L 108,P 9
90,Friday Jul 12,SFG,W,10,7,10,42-48,5,16.5,Smith,Albers,,3:33,N,40186,0.29,+++, @ MIL,Shaun Anderson (R),Chase Anderson (R),W 165,O 9.5
89,Sunday Jul 7,SFG,W,1,0,,41-48,5,17.5,Samardzija,Flaherty,Smith,2:19,D,33841,0.26,++, STL,Jeff Samardzija (R),Jack Flaherty (R),W 108,U 8
88,Saturday Jul 6,SFG,W,8,4,,40-48,5,18.5,Dyson,Mikolas,,3:13,N,32487,0.21,+, STL,Madison Bumgarner (L),Miles Mikolas (R),W -124,O 7.5
87,Friday Jul 5,SFG,L,4,9,,39-48,5,19.5,Hudson,Pomeranz,,3:23,N,37603,0.25,-, STL,Drew Pomeranz (L),Dakota Hudson (R),L -120,O 8.5
86,Wednesday Jul 3,SFG,W,7,5,,39-47,5,19,Gott,Perdomo,Smith,3:00,N,33905,0.22,++++, @ SD,Shaun Anderson (R),Cal Quantrill (R),W 134,O 9
85,Tuesday Jul 2,SFG,W,10,4,,38-47,5,19,Beede,Strahm,,3:12,N,24007,0.19,+++, @ SD,Tyler Beede (R),Matt Strahm (L),W 141,O 8.5
84,Monday Jul 1,SFG,W,13,2,,37-47,5,19,Samardzija,Allen,,3:12,N,25274,0.14,++, @ SD,Jeff Samardzija (R),Logan Allen (L),W 153,O 8
83,Sunday Jun 30,SFG,W,10,4,,36-47,5,19.5,Bumgarner,Ray,,3:09,D,31778,0.11,+, ARI,Madison Bumgarner (L),Robbie Ray (L),W 104,O 7
