game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
38,Tuesday May 7,LAD,W,9,0,,24-14,1,up 3.0,Ryu,Fried,,2:42,N,47337,1.32,++, ATL,Hyun Jin Ryu (L),Max Fried (L),W -130,O 7.5
37,Monday May 6,LAD,W,5,3,,23-14,1,up 2.0,Buehler,Gausman,Urias,2:45,N,43393,1.28,+, ATL,Walker Buehler (R),Kevin Gausman (R),W -159,P 8
36,Sunday May 5,LAD,L-wo,5,8,,22-14,1,up 1.0,Warren,Jansen,,2:58,D,44473,1.44,-, @ SD,Kenta Maeda (R),Nick Margevicius (L),L -119,O 8
35,Saturday May 4,LAD,W,7,6,,22-13,1,up 1.0,Stripling,Yates,Jansen,4:12,N,44558,1.52,++, @ SD,Rich Hill (L),Joey Lucchesi (L),W 104,O 7.5
34,Friday May 3,LAD,W,4,3,,21-13,1,up 1.0,Alexander,Yates,Jansen,3:13,N,44425,1.48,+, @ SD,Clayton Kershaw (L),Eric Lauer (L),W -152,U 7.5
33,Wednesday May 1,LAD,L-wo,1,2,,20-13,1,up 1.0,Smith,Urias,,3:01,N,31960,1.36,-, @ SF,Hyun Jin Ryu (L),Madison Bumgarner (L),L -129,U 7
32,Tuesday Apr 30,LAD,W,10,3,,20-12,1,up 2.0,Buehler,Pomeranz,,2:45,N,32017,1.41,+, @ SF,Walker Buehler (R),Drew Pomeranz (L),W -145,O 7
31,Monday Apr 29,LAD,L,2,3,,19-12,1,up 2.0,Dyson,Stripling,Smith,3:14,N,32212,1.34,-, @ SF,Kenta Maeda (R),Jeff Samardzija (R),L -152,U 8
30,Sunday Apr 28,LAD,W,7,6,,19-11,1,up 2.0,Urias,Rodriguez,Jansen,3:07,D,52875,1.24,++++, PIT,Rich Hill (L),Trevor Williams (R),W -185,O 8
29,Saturday Apr 27,LAD,W,3,1,,18-11,1,up 1.0,Kershaw,Musgrove,Jansen,2:58,N,47877,1.21,+++, PIT,Clayton Kershaw (L),Joe Musgrove (R),W -206,U 7.5
28,Friday Apr 26,LAD,W,6,2,,17-11,1,up 0.5,Ryu,Archer,,2:52,N,50748,1.23,++, PIT,Hyun Jin Ryu (L),Chris Archer (R),W -175,O 7.5
27,Thursday Apr 25,LAD,W,2,1,,16-11,1,up 0.5,Baez,Lester,Jansen,3:08,D,35451,1.16,+, @ CHC,Ross Stripling (R),Jon Lester (L),W -117,U 8.5
26,Wednesday Apr 24,LAD,L,6,7,,15-11,1,up 0.5,Brach,Alexander,Strop,2:48,N,35743,1.18,--, @ CHC,Walker Buehler (R),Cole Hamels (L),L -115,O 8
25,Tuesday Apr 23,LAD,L,2,7,,15-10,1,up 1.5,Quintana,Maeda,,2:56,N,35536,1.26,-, @ CHC,Kenta Maeda (R),Jose Quintana (L),L 101,O 8
24,Sunday Apr 21,LAD,W,6,5,,15-9,1,up 2.5,Jansen,Hader,,3:13,D,32054,1.24,+, @ MIL,Clayton Kershaw (L),Brandon Woodruff (R),W -129,O 8
23,Saturday Apr 20,LAD,L,0,5,,14-9,1,up 2.0,Anderson,Ryu,,2:51,N,40402,1.22,-, @ MIL,Hyun Jin Ryu (L),Chase Anderson (R),L -121,U 9
22,Friday Apr 19,LAD,W,5,3,,14-8,1,up 2.5,Baez,Hader,Jansen,3:47,N,36776,1.19,++++++, @ MIL,Ross Stripling (R),Jhoulys Chacin (R),W -114,U 9.5
21,Thursday Apr 18,LAD,W,3,1,,13-8,1,up 1.5,Urias,Albers,Jansen,3:02,N,33281,1.16,+++++, @ MIL,Julio Urias (L),Zach Davies (R),W -102,U 9.5
20,Wednesday Apr 17,LAD,W,3,2,,8-Dec,1,up 0.5,Buehler,Gray,Jansen,2:37,D,42691,1.11,++++, CIN,Walker Buehler (R),Sonny Gray (R),W -172,U 8
19,Tuesday Apr 16,LAD,W,6,1,,8-Nov,1,Tied,Maeda,Mahle,,2:51,N,45406,1.07,+++, CIN,Kenta Maeda (R),Tyler Mahle (R),W -163,U 8.5
18,Monday Apr 15,LAD,W-wo,4,3,,8-Oct,2,1,Jansen,Iglesias,,2:49,N,52974,1.04,++, CIN,Clayton Kershaw (L),Luis Castillo (R),W -186,U 7.5
17,Sunday Apr 14,LAD,W,7,1,,8-Sep,2,2,Stripling,Chacin,,2:34,D,45235,1.03,+, MIL,Ross Stripling (R),Jhoulys Chacin (R),W -140,U 9
16,Saturday Apr 13,LAD,L,1,4,,8-Aug,2,3,Davies,Ferguson,Guerra,2:54,N,53922,1.04,------, MIL,Caleb Ferguson (L),Zach Davies (R),L -141,U 9
15,Friday Apr 12,LAD,L,5,8,,7-Aug,2,2,Albers,Urias,,3:54,N,43643,1.09,-----, MIL,Julio Urias (L),Corbin Burnes (R),L -156,O 8.5
14,Thursday Apr 11,LAD,L,7,11,,6-Aug,2,1,Gallegos,Baez,,3:12,D,38200,1.1,----, @ STL,Walker Buehler (R),Michael Wacha (R),L -128,O 8
