game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
53,Monday May 27,CLE,L,5,12,,26-27,2,10,Porcello,Rodriguez,,3:32,D,37113,0.85,---, @ BOS,Jefry Rodriguez (R),Rick Porcello (R),L 162,O 10.5
52,Sunday May 26,CLE,L,3,6,,26-26,2,10,Beeks,Bauer,Alvarado,3:18,D,20288,0.95,--, TB,Trevor Bauer (R),Ryne Stanek (R),L -104,O 8.5
51,Saturday May 25,CLE,L,2,6,,26-25,2,9,Morton,Carrasco,,2:55,N,25882,1.01,-, TB,Carlos Carrasco (R),Charlie Morton (R),L -124,U 8.5
50,Friday May 24,CLE,W,3,1,,26-24,2,8,Cole,Alvarado,Hand,3:20,N,24084,0.95,+, TB,Shane Bieber (R),Blake Snell (L),W 120,U 7.5
49,Thursday May 23,CLE,L,2,7,,25-24,2,8,Yarbrough,Plutko,,2:47,N,18884,1.05,----, TB,Adam Plutko (R),Ryan Yarbrough (L),L 116,U 9.5
48,Wednesday May 22,CLE,L,2,7,,25-23,2,7,Montas,Rodriguez,,3:14,D,17010,1.12,---, OAK,Jefry Rodriguez (R),Frankie Montas (R),L 110,U 9.5
47,Tuesday May 21,CLE,L,3,5,,25-22,2,6.5,Hendriks,Bauer,Treinen,3:22,N,13705,1.17,--, OAK,Trevor Bauer (R),Chris Bassitt (R),L -121,U 8.5
46,Monday May 20,CLE,L,4,6,,25-21,2,5.5,Anderson,Carrasco,Treinen,3:19,N,12563,1.22,-, OAK,Carlos Carrasco (R),Brett Anderson (L),L -182,O 8
45,Sunday May 19,CLE,W,10,0,,25-20,2,4.5,Bieber,Ramirez,,2:49,D,21377,1.08,++, BAL,Shane Bieber (R),Yefry Ramirez (R),W -233,U 10.5
44,Saturday May 18,CLE,W,4,1,,24-20,2,5.5,Plutko,Means,Hand,2:36,D,25652,1.1,+, BAL,Adam Plutko (R),John Means (L),W -149,U 9
43,Friday May 17,CLE,L,1,5,,23-20,2,5.5,Bundy,Rodriguez,,2:54,N,22999,1.12,-, BAL,Jefry Rodriguez (R),Dylan Bundy (R),L -166,U 9
42,Thursday May 16,CLE,W,14,7,,23-19,2,4.5,Cole,Ynoa,,3:54,N,16324,1.14,++, BAL,Trevor Bauer (R),Dan Straily (R),W -343,O 9
41,Tuesday May 14,CLE,W,9,0,,22-19,2,4,Carrasco,Banuelos,,3:06,D,18823,1.32,+, @ CHW,Carlos Carrasco (R),Manny Banuelos (L),W -204,O 8
40,Monday May 13,CLE,L,2,5,,21-19,2,4,Lopez,Bieber,Colome,2:28,N,16471,1.24,-, @ CHW,Shane Bieber (R),Reynaldo Lopez (R),L -152,U 8.5
39,Sunday May 12,CLE,W,5,3,,21-18,2,4,Rodriguez,Mengden,Hand,2:57,D,18891,1.11,+, @ OAK,Jefry Rodriguez (R),Daniel Mengden (R),W 110,U 9
38,Saturday May 11,CLE,L-wo,2,3,,20-18,2,5,Treinen,Cole,,3:13,D,18278,1.14,--, @ OAK,Trevor Bauer (R),Liam Hendriks (R),L -120,U 8
37,Friday May 10,CLE,L-wo,3,4,12,20-17,2,4.5,Soria,Hand,,3:41,N,36913,1.19,-, @ OAK,Cody Anderson (R),Frankie Montas (R),L 130,U 8.5
36,Thursday May 9,CLE,W,5,0,5,20-16,2,3.5,Carrasco,Banuelos,,1:45,D,13247,1.19,++, CHW,Carlos Carrasco (R),Manny Banuelos (L),W -237,U 9
35,Wednesday May 8,CLE,W-wo,5,3,,19-16,2,4,Hand,Fry,,2:50,N,12519,1.19,+, CHW,Shane Bieber (R),Reynaldo Lopez (R),W -197,U 8.5
34,Tuesday May 7,CLE,L,0,2,,18-16,2,4,Giolito,Rodriguez,Colome,2:58,N,12961,1.29,---, CHW,Jefry Rodriguez (R),Lucas Giolito (R),L -128,U 8.5
33,Monday May 6,CLE,L,1,9,,18-15,2,3,Nova,Bauer,,3:01,N,12745,1.27,--, CHW,Trevor Bauer (R),Ivan Nova (R),L -247,O 9
32,Sunday May 5,CLE,L,0,10,,18-14,2,2,Swanson,Anderson,,2:54,D,19665,1.21,-, SEA,Cody Anderson (R),Erik Swanson (R),L -138,O 9
31,Saturday May 4,CLE,W,5,4,,18-13,2,2,Olson,Sadzeck,Hand,2:41,D,18420,1.19,++, SEA,Carlos Carrasco (R),Mike Leake (R),W -198,O 8.5
30,Friday May 3,CLE,W-wo,2,1,,17-13,2,2,Hand,Swarzak,,2:46,N,16334,1.16,+, SEA,Shane Bieber (R),Yusei Kikuchi (L),W -144,U 8.5
29,Wednesday May 1,CLE,L,2,4,,16-13,2,2.5,Smith,Kluber,Romo,2:38,N,7262,1.15,-, @ MIA,Corey Kluber (R),Caleb Smith (L),L -116,U 6.5
28,Tuesday Apr 30,CLE,W,7,4,,16-12,2,1.5,Bauer,Alcantara,Hand,2:56,N,7247,1.08,+, @ MIA,Trevor Bauer (R),Sandy Alcantara (R),W -200,O 7
27,Sunday Apr 28,CLE,L,1,4,,15-12,2,2,Valdez,Carrasco,Pressly,2:48,N,31025,1.18,--, @ HOU,Carlos Carrasco (R),Wade Miley (L),L -106,U 8.5
26,Saturday Apr 27,CLE,L-wo,3,4,10,15-11,2,1,Osuna,Cimber,,3:12,D,38667,1.25,-, @ HOU,Shane Bieber (R),Brad Peacock (R),L 135,U 9
25,Friday Apr 26,CLE,W,6,3,,15-10,1,Tied,Cimber,Rondon,Hand,3:19,N,38084,1.17,+++, @ HOU,Corey Kluber (R),Collin McHugh (R),W 112,P 9
24,Thursday Apr 25,CLE,W,2,1,,14-10,1,Tied,Bauer,Cole,Hand,2:40,N,24948,1.18,++, @ HOU,Trevor Bauer (R),Gerrit Cole (R),W 143,U 7.5
23,Wednesday Apr 24,CLE,W,6,2,,13-10,2,0.5,Wittgren,Conley,,2:53,D,13046,1.06,+, MIA,Jefry Rodriguez (R),Sandy Alcantara (R),W -153,U 9
22,Tuesday Apr 23,CLE,L,1,3,,10-Dec,2,1.5,Lopez,Ramirez,Romo,2:42,N,12963,1.11,---, MIA,Carlos Carrasco (R),Pablo Lopez (R),L -228,U 7.5
21,Sunday Apr 21,CLE,L,5,11,,9-Dec,2,1,Fried,Bieber,,3:22,N,16039,1.14,--, ATL,Shane Bieber (R),Max Fried (L),L -106,O 8
20,Saturday Apr 20 (2),CLE,L,7,8,,8-Dec,1,Tied,Jackson,Cimber,Minter,3:54,N,23035,1.16,-, ATL,Trevor Bauer (R),Touki Toussaint (R),L -159,O 8
19,Saturday Apr 20 (1),CLE,W,8,4,,7-Dec,1,Tied,Kluber,Teheran,,3:04,D,,1.16,++++, ATL,Corey Kluber (R),Julio Teheran (R),W -130,O 8.5
18,Wednesday Apr 17,CLE,W,1,0,,7-Nov,1,up 0.5,Carrasco,Swanson,Wittgren,2:32,D,13529,1.14,+++, @ SEA,Carlos Carrasco (R),Erik Swanson (R),W -129,U 7.5
17,Tuesday Apr 16,CLE,W,4,2,,7-Oct,1,up 0.5,Bieber,Leake,Hand,3:07,N,11838,1.09,++, @ SEA,Shane Bieber (R),Mike Leake (R),W -123,U 8
16,Monday Apr 15,CLE,W,6,4,,7-Sep,2,0.5,Bauer,Kikuchi,Hand,3:33,N,11215,1.07,+, @ SEA,Trevor Bauer (R),Yusei Kikuchi (L),W -108,O 7
15,Sunday Apr 14,CLE,L-wo,8,9,,7-Aug,2,1.5,Peralta,Hand,,3:27,D,14303,1.13,---, @ KC,Corey Kluber (R),Jakob Junis (R),L -128,O 7.5
14,Saturday Apr 13,CLE,L,0,3,,6-Aug,2,0.5,Bailey,Rodriguez,Peralta,2:26,N,15188,1.16,--, @ KC,Jefry Rodriguez (R),Homer Bailey (R),L -101,U 9
13,Friday Apr 12,CLE,L,1,8,,5-Aug,1,Tied,Keller,Carrasco,,3:10,N,11950,1.17,-, @ KC,Carlos Carrasco (R),Brad Keller (R),L -154,O 7.5
12,Thursday Apr 11,CLE,W,4,0,,4-Aug,1,up 0.5,Bieber,Turnbull,,2:47,D,13910,1.31,+, @ DET,Shane Bieber (R),Spencer Turnbull (R),W -132,U 7
11,Wednesday Apr 10,CLE,L,1,4,,4-Jul,2,0.5,Boyd,Bauer,Greene,3:14,D,11128,1.33,-, @ DET,Trevor Bauer (R),Matthew Boyd (L),L -143,U 7
10,Tuesday Apr 9,CLE,W,8,2,,3-Jul,1,up 0.5,Kluber,Zimmermann,,2:32,D,12114,1.28,+++++, @ DET,Corey Kluber (R),Jordan Zimmermann (R),W -134,O 8.5
9,Sunday Apr 7,CLE,W,3,1,,3-Jun,2,0.5,Clevinger,Stroman,Hand,2:36,D,17264,1.01,++++, TOR,Mike Clevinger (R),Marcus Stroman (R),W -163,U 7.5
8,Saturday Apr 6,CLE,W,7,2,,3-May,3,0.5,Carrasco,Pannone,,3:20,D,18429,0.97,+++, TOR,Carlos Carrasco (R),Thomas Pannone (L),W -197,O 8
7,Friday Apr 5,CLE,W-wo,3,2,,3-Apr,3,0.5,Cimber,Biagini,,2:42,N,12881,0.93,++, TOR,Shane Bieber (R),Trent Thornton (R),W -135,U 7.5
6,Thursday Apr 4,CLE,W,4,1,,3-Mar,3,1.5,Bauer,Sanchez,Hand,3:06,N,10375,0.89,+, TOR,Trevor Bauer (R),Aaron Sanchez (R),W -201,U 6.5
5,Wednesday Apr 3,CLE,L,3,8,,3-Feb,3,2,Rodon,Kluber,,3:01,D,10689,1.05,-, CHW,Corey Kluber (R),Carlos Rodon (L),L -181,O 6.5
4,Monday Apr 1,CLE,W,5,3,,2-Feb,3,0.5,Edwards,Covey,Hand,3:02,D,34519,1,+, CHW,Mike Clevinger (R),Ivan Nova (R),W -153,O 7.5
3,Sunday Mar 31,CLE,L,3,9,,2-Jan,4,1,Perez,Carrasco,,2:39,D,15613,1.12,-, @ MIN,Carlos Carrasco (R),Michael Pineda (R),L -111,O 7
2,Saturday Mar 30,CLE,W,2,1,,1-Jan,2,1,Edwards,Parker,Hand,3:00,D,15271,1.04,+, @ MIN,Trevor Bauer (R),Jake Odorizzi (R),W -120,U 7
1,Thursday Mar 28,CLE,L,0,2,,0-1,4,1,Berrios,Kluber,Rogers,2:18,D,39519,1.07,-, @ MIN,Corey Kluber (R),Jose Berrios (R),L 106,U 7.5
