game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
83,Tuesday Jul 2,CIN,W-wo,5,4,11,39-44,5,5.5,Iglesias,Burnes,,3:19,N,15105,0.66,+, MIL,Tanner Roark (R),Chase Anderson (R),W -106,U 10.5
82,Monday Jul 1,CIN,L,6,8,,38-44,5,6.5,Claudio,Hernandez,Jeffress,3:10,N,16186,0.77,-, MIL,Tyler Mahle (R),Adrian Houser (R),L 103,O 10
81,Sunday Jun 30,CIN,W,8,6,,38-43,5,5.5,DeSclafani,Lester,Iglesias,3:20,D,31165,0.69,+, CHC,Anthony DeSclafani (R),Jon Lester (L),W 108,O 10.5
80,Saturday Jun 29,CIN,L,0,6,,37-43,5,6.5,Quintana,Castillo,,3:00,D,41360,0.82,-, CHC,Luis Castillo (R),Jose Quintana (L),L -121,U 9.5
79,Friday Jun 28,CIN,W,6,3,,37-42,5,5.5,Gray,Hamels,Lorenzen,3:12,N,36919,0.68,+, CHC,Sonny Gray (R),Cole Hamels (L),W 114,U 9.5
78,Wednesday Jun 26,CIN,L,1,5,,36-42,5,6,Bedrosian,Iglesias,,2:42,N,35272,0.68,----, @ LAA,Tanner Roark (R),Jaime Barria (R),L 107,U 9.5
77,Tuesday Jun 25,CIN,L,1,5,,36-41,4,6,Heaney,Mahle,,2:56,N,37260,0.68,---, @ LAA,Tyler Mahle (R),Andrew Heaney (L),L 126,U 9
76,Sunday Jun 23,CIN,L,5,7,,36-40,4,5.5,Woodruff,DeSclafani,,2:50,D,41237,0.94,--, @ MIL,Anthony DeSclafani (R),Brandon Woodruff (R),L 172,O 9
75,Saturday Jun 22,CIN,L,5,6,,36-39,4,4.5,Albers,Castillo,Hader,3:00,D,43971,1.01,-, @ MIL,Luis Castillo (R),Jhoulys Chacin (R),L 107,O 9
74,Friday Jun 21,CIN,W,11,7,,36-38,4,4.5,Hernandez,Anderson,,4:08,N,38289,0.89,++++++, @ MIL,Sonny Gray (R),Chase Anderson (R),W 114,O 8.5
73,Thursday Jun 20,CIN,W,7,1,,35-38,4,5.5,Roark,Nelson,,2:58,N,28898,0.78,+++++, @ MIL,Tanner Roark (R),Jimmy Nelson (R),W 137,U 9.5
72,Wednesday Jun 19,CIN,W-wo,3,2,,34-38,4,5.5,Bowman,Osuna,,2:38,D,24777,0.58,++++, HOU,Tyler Mahle (R),Gerrit Cole (R),W 175,U 8
71,Tuesday Jun 18,CIN,W,4,3,,33-38,4,6,DeSclafani,Verlander,Lorenzen,2:55,N,25347,0.49,+++, HOU,Anthony DeSclafani (R),Justin Verlander (R),W 157,U 8
70,Monday Jun 17,CIN,W,3,2,,32-38,4,7,Castillo,Miley,Lorenzen,2:55,N,22745,0.44,++, HOU,Luis Castillo (R),Wade Miley (L),W -117,U 8.5
69,Sunday Jun 16,CIN,W,11,3,,31-38,4,8,Gray,Jurado,,3:21,D,24079,0.37,+, TEX,Sonny Gray (R),Ariel Jurado (R),W -170,O 8.5
68,Saturday Jun 15,CIN,L,3,4,,30-38,4,8,Minor,Roark,Kelley,2:39,N,25693,0.42,--, TEX,Tanner Roark (R),Mike Minor (L),L -115,U 8
67,Friday Jun 14,CIN,L,1,7,,30-37,4,8,Martin,Mahle,Smyly,3:08,N,30090,0.5,-, TEX,Tyler Mahle (R),Jesse Chavez (R),L -160,U 9
66,Wednesday Jun 12,CIN,W,7,2,,30-36,4,8,DeSclafani,Plesac,,3:07,D,24045,0.46,+, @ CLE,Anthony DeSclafani (R),Zach Plesac (R),W 136,U 9.5
65,Tuesday Jun 11,CIN,L-wo,1,2,10,29-36,5,8,Hand,Iglesias,,3:15,N,24101,0.47,-, @ CLE,Luis Castillo (R),Trevor Bauer (R),L 110,U 8
64,Sunday Jun 9,CIN,W,4,3,,29-35,5,8,Duke,Alvarez,Iglesias,3:14,D,42324,0.47,+, @ PHI,Sonny Gray (R),Aaron Nola (R),W 123,U 8
63,Saturday Jun 8,CIN,L,1,4,,28-35,5,8,Pivetta,Roark,,2:17,D,44357,0.53,---, @ PHI,Tanner Roark (R),Nick Pivetta (R),L 122,U 9
62,Friday Jun 7,CIN,L,2,4,,28-34,5,7,Eflin,Mahle,Neris,2:48,N,32058,0.62,--, @ PHI,Tyler Mahle (R),Zach Eflin (R),L 105,U 9.5
61,Thursday Jun 6,CIN,L,1,3,,28-33,5,6,Gant,Lorenzen,Hicks,2:58,D,44654,0.77,-, @ STL,Anthony DeSclafani (R),Dakota Hudson (R),L 126,U 9.5
60,Tuesday Jun 4,CIN,W,4,1,,28-32,5,5.5,Castillo,Cabrera,Iglesias,2:56,N,40649,0.65,+, @ STL,Luis Castillo (R),Genesis Cabrera (L),W -103,U 8.5
59,Sunday Jun 2,CIN,L,1,4,,27-32,5,6.5,Scherzer,Gray,Doolittle,3:07,D,22801,0.66,--, WAS,Sonny Gray (R),Max Scherzer (R),L 117,U 8.5
58,Saturday Jun 1,CIN,L,2,5,,27-31,5,5.5,Rainey,Roark,Doolittle,2:59,D,27748,0.72,-, WAS,Tanner Roark (R),Erick Fedde (R),L -128,U 10.5
57,Friday May 31,CIN,W,9,3,,27-30,5,5,Mahle,Corbin,,2:49,N,24358,0.65,+, WAS,Tyler Mahle (R),Patrick Corbin (L),W 110,O 9
56,Wednesday May 29,CIN,L,2,7,,26-30,5,6,Brault,DeSclafani,,3:09,D,15252,0.84,-, PIT,Anthony DeSclafani (R),Steven Brault (L),L -143,U 10
55,Tuesday May 28,CIN,W,11,6,,26-29,5,5,Sims,Lyles,,2:42,N,13824,0.73,++, PIT,Lucas Sims (R),Jordan Lyles (R),W -105,O 10
54,Monday May 27 (2),CIN,W,8,1,,25-29,5,6,Gray,Keller,,2:57,N,27489,0.63,+, PIT,Sonny Gray (R),Mitch Keller (R),W -162,P 9
53,Monday May 27 (1),CIN,L,5,8,,24-29,5,6,Crick,Hernandez,Vazquez,3:51,D,20569,0.73,-, PIT,Luis Castillo (R),Nick Kingham (R),L -200,O 9.5
52,Sunday May 26,CIN,W,10,2,,24-28,5,6.5,Roark,Quintana,,3:27,D,40884,0.69,+, @ CHC,Tanner Roark (R),Jose Quintana (L),W 144,O 7.5
51,Saturday May 25,CIN,L,6,8,,23-28,5,7.5,Maples,Hughes,Chatwood,3:13,D,40929,0.77,-, @ CHC,Tyler Mahle (R),Yu Darvish (R),L 129,O 10.5
50,Friday May 24,CIN,W,6,5,,23-27,5,6.5,Hernandez,Cishek,Iglesias,3:19,D,35266,0.65,+, @ CHC,Anthony DeSclafani (R),Kyle Hendricks (R),W 163,O 8
49,Wednesday May 22,CIN,L,9,11,,22-27,5,8,Guerra,Peralta,Hader,3:48,D,35330,0.74,-, @ MIL,Luis Castillo (R),Zach Davies (R),L -103,O 7.5
48,Tuesday May 21,CIN,W,3,0,,22-26,5,7,Gray,Gonzalez,Iglesias,2:39,N,36829,0.67,+, @ MIL,Sonny Gray (R),Gio Gonzalez (L),W 118,U 8.5
47,Sunday May 19,CIN,L,3,8,,21-26,5,7.5,Ryu,Roark,,3:03,D,31016,0.66,-, LAD,Tanner Roark (R),Hyun Jin Ryu (L),L 159,O 9
46,Saturday May 18,CIN,W,4,0,,21-25,5,6.5,Mahle,Buehler,,2:39,D,31156,0.58,+, LAD,Tyler Mahle (R),Walker Buehler (R),W 145,U 10
45,Friday May 17,CIN,L,0,6,,20-25,5,7.5,Hill,DeSclafani,,2:24,N,27456,0.65,-, LAD,Anthony DeSclafani (R),Rich Hill (L),L 126,U 10
44,Thursday May 16,CIN,W,4,2,,20-24,5,6.5,Castillo,Quintana,Iglesias,2:36,N,18739,0.67,++, CHC,Luis Castillo (R),Jose Quintana (L),W -137,U 8
43,Wednesday May 15,CIN,W-wo,6,5,10,19-24,5,7.5,Garrett,Brach,,3:27,N,17101,0.56,+, CHC,Sonny Gray (R),Yu Darvish (R),W -133,O 9
42,Tuesday May 14,CIN,L,1,3,,18-24,5,8.5,Hendricks,Roark,Cishek,2:39,N,16853,0.68,--, CHC,Tanner Roark (R),Kyle Hendricks (R),L -104,U 9.5
41,Sunday May 12,CIN,L,5,6,,18-23,5,7.5,Watson,Hernandez,Smith,3:01,D,35824,0.64,-, @ SF,Tyler Mahle (R),Madison Bumgarner (L),L -102,O 7
40,Saturday May 11,CIN,W,5,4,,18-22,5,6.5,Garrett,Moronta,Iglesias,2:59,N,32829,0.58,+++, @ SF,Anthony DeSclafani (R),Jeff Samardzija (R),W -136,O 7.5
39,Friday May 10,CIN,W,7,0,,17-22,5,6.5,Castillo,Rodriguez,,2:47,N,32191,0.52,++, @ SF,Luis Castillo (R),Dereck Rodriguez (R),W -148,U 7.5
38,Thursday May 9,CIN,W,3,0,,16-22,5,7.5,Roark,Bassitt,Iglesias,2:36,D,19694,0.47,+, @ OAK,Tanner Roark (R),Chris Bassitt (R),W 155,U 8.5
37,Wednesday May 8,CIN,L-wo,4,5,13,15-22,5,7.5,Hendriks,Stephenson,,3:58,N,9096,0.53,--, @ OAK,Sonny Gray (R),Brett Anderson (L),L 110,O 8.5
36,Tuesday May 7,CIN,L,0,2,,15-21,5,6.5,Fiers,Mahle,,2:25,N,11794,0.57,-, @ OAK,Tyler Mahle (R),Mike Fiers (R),L 116,U 9
35,Monday May 6,CIN,W,12,4,,15-20,5,6,DeSclafani,Pomeranz,,2:57,D,19476,0.56,+, SF,Anthony DeSclafani (R),Drew Pomeranz (L),W -147,O 8
34,Sunday May 5,CIN,L,5,6,,14-20,5,6.5,Watson,Iglesias,Smith,2:38,D,23654,0.6,-, SF,Luis Castillo (R),Jeff Samardzija (R),L -178,O 8
33,Saturday May 4,CIN,W,9,2,,14-19,5,6,Roark,Rodriguez,,2:26,N,24104,0.59,+, SF,Tanner Roark (R),Dereck Rodriguez (R),W -126,O 8.5
32,Friday May 3,CIN,L,11,12,11,13-19,5,7,Moronta,Hughes,Smith,4:29,N,23478,0.62,--, SF,Sonny Gray (R),Tyler Beede (R),L -145,O 7.5
31,Thursday May 2,CIN,L,0,1,,13-18,5,7,Syndergaard,Mahle,,2:10,D,21445,0.69,-, @ NYM,Tyler Mahle (R),Noah Syndergaard (R),L 167,U 7.5
30,Wednesday May 1,CIN,W,1,0,,13-17,5,7,Duke,Diaz,Lorenzen,2:46,N,22119,0.64,+, @ NYM,Anthony DeSclafani (R),Jacob deGrom (R),W 164,U 7
29,Tuesday Apr 30,CIN,L-wo,3,4,10,17-Dec,5,7,Gagnon,Iglesias,,3:24,N,20836,0.73,-, @ NYM,Luis Castillo (R),Jason Vargas (L),L -104,U 7.5
28,Monday Apr 29,CIN,W,5,4,,16-Dec,5,6,Iglesias,Diaz,,3:15,N,20766,0.67,+, @ NYM,Tanner Roark (R),Zack Wheeler (R),W 143,O 7.5
27,Sunday Apr 28,CIN,L,2,5,,16-Nov,5,6,Flaherty,Gray,Gant,2:53,D,45701,0.85,--, @ STL,Sonny Gray (R),Jack Flaherty (R),L 125,U 7.5
26,Saturday Apr 27,CIN,L,3,6,,15-Nov,5,5,Hudson,Mahle,Hicks,2:32,D,44197,0.97,-, @ STL,Tyler Mahle (R),Dakota Hudson (R),L 111,P 9
25,Friday Apr 26,CIN,W,12,1,,14-Nov,5,4,DeSclafani,Mikolas,,2:55,N,45087,0.86,++, @ STL,Anthony DeSclafani (R),Miles Mikolas (R),W 130,O 8.5
24,Thursday Apr 25,CIN,W,4,2,,14-Oct,5,5,Castillo,Teheran,Iglesias,2:54,N,14792,0.66,+, ATL,Luis Castillo (R),Julio Teheran (R),W -135,U 9
23,Wednesday Apr 24,CIN,L,1,3,,14-Sep,5,5.5,Soroka,Roark,Minter,2:58,N,12949,0.72,-, ATL,Tanner Roark (R),Mike Soroka (R),L 103,U 9.5
22,Tuesday Apr 23,CIN,W,7,6,,13-Sep,5,4.5,Stephenson,Gausman,Iglesias,3:22,N,12789,0.7,+, ATL,Sonny Gray (R),Kevin Gausman (R),W 103,O 9.5
21,Sunday Apr 21,CIN,L,3,4,,13-Aug,5,5,Lucchesi,Mahle,Yates,2:50,D,25932,0.7,-, @ SD,Tyler Mahle (R),Joey Lucchesi (L),L 151,U 7.5
20,Saturday Apr 20,CIN,W,4,2,,12-Aug,5,5,Castillo,Lauer,Iglesias,3:04,N,37137,0.67,+++, @ SD,Luis Castillo (R),Eric Lauer (L),W -103,U 7
19,Friday Apr 19,CIN,W,3,2,11,12-Jul,5,5,Hughes,Stammen,Lorenzen,3:04,N,33442,0.61,++, @ SD,Anthony DeSclafani (R),Matt Strahm (L),W 117,U 8
18,Thursday Apr 18,CIN,W,4,1,,12-Jun,5,5,Roark,Paddack,Iglesias,2:45,N,26577,0.56,+, @ SD,Tanner Roark (R),Chris Paddack (R),W 154,U 7
17,Wednesday Apr 17,CIN,L,2,3,,12-May,5,6,Buehler,Gray,Jansen,2:37,D,42691,0.61,----, @ LAD,Sonny Gray (R),Walker Buehler (R),L 158,U 8
16,Tuesday Apr 16,CIN,L,1,6,,11-May,5,6,Maeda,Mahle,,2:51,N,45406,0.68,---, @ LAD,Tyler Mahle (R),Kenta Maeda (R),L 150,U 8.5
15,Monday Apr 15,CIN,L-wo,3,4,,10-May,5,5,Jansen,Iglesias,,2:49,N,52974,0.74,--, @ LAD,Luis Castillo (R),Clayton Kershaw (L),L 171,U 7.5
14,Sunday Apr 14,CIN,L,5,9,,9-May,4,4,Gant,Garrett,Hicks,3:19,D,16793,0.9,-, STL NEUTRAL,Anthony DeSclafani (R),Miles Mikolas (R),L 112,O 10
13,Saturday Apr 13,CIN,W,5,2,,8-May,4,4,Hughes,Wainwright,Iglesias,3:08,N,16886,0.79,++++, STL NEUTRAL,Tanner Roark (R),Adam Wainwright (R),W 101,U 11
12,Thursday Apr 11,CIN,W,5,0,,8-Apr,4,3.5,Stephenson,Lopez,,2:51,D,11192,0.71,+++, MIA,Sonny Gray (R),Pablo Lopez (R),W -169,U 8.5
11,Wednesday Apr 10,CIN,W,2,1,,8-Mar,4,4,Garrett,Steckenrider,Iglesias,2:47,N,11375,0.64,++, MIA,Tyler Mahle (R),Trevor Richards (R),W -147,U 9
10,Tuesday Apr 9,CIN,W,14,0,,8-Feb,5,5,Castillo,Urena,,2:47,N,10058,0.6,+, MIA,Luis Castillo (R),Jose Urena (R),W -181,O 8.5
9,Sunday Apr 7,CIN,L,5,7,,8-Jan,5,6.5,Archer,DeSclafani,Rodriguez,2:54,D,14750,0.74,--------, @ PIT,Anthony DeSclafani (R),Chris Archer (R),L 140,O 7.5
